minHBint4,MDEC-23,SP-5,SpAD_Dt,AATS8m,AATS8v,SpMax4_Bhm,ETA_Eta_F_L,SpDiam_Dt,nC,MATS7p,SpMin3_Bhe,SpMin3_Bhi,ATSC1v,nAcid,EE_Dt,nHBint6,nBondsD,ETA_Beta_ns,ATSC7p,C2SP2,GATS7v,SpMin4_Bhs,SpMin4_Bhi,SpMax_Dt,MLogP,nwHBa,ZMIC1,AATSC7p,SpMAD_Dt,Target
-0.431683112823168,-0.6821896645591518,-0.12545411670184348,-0.5953197632471415,0.30502681669618226,0.5564662880964765,0.3609767313291094,0.16270371121788782,-0.6018609797261333,-0.49016803229145506,-0.20080106690632074,-0.0685206350798509,-0.1406938504216976,-1.4524981519144857,-0.1829557414985393,-0.6198204566033527,-0.527394783164536,0.2939295285195602,0.04864242803637882,-0.08885024939447689,-0.32111137248114796,1.5944363800907135,0.4907069884309892,0.7645534337457492,-0.5925815118405173,-0.6872826214018212,0.06498610304689281,-0.12427945336365859,-0.1853231808654602,-0.6293139111923256,0
-0.431683112823168,0.12509048433316938,0.7202165022929397,0.4286845226552417,-0.12313843364187808,0.4353177664253026,0.498220914308057,0.7650486955430887,0.20540817701277816,0.1291822154068613,0.594637305162537,0.5358586193874074,0.4594965746462998,-1.0485708907750515,-0.1829557414985393,0.883211664139987,-0.527394783164536,0.6203058231743963,0.9326656853931722,0.6896744659776185,-0.32111137248114796,-0.4220349147487407,-0.14659998729635487,0.135119324281889,0.42794768118443133,0.07835469625102229,0.5552489098565393,-0.22284820240454795,0.536721595715547,0.5321504509322603,0
-0.431683112823168,-0.3276764925654458,-0.5352514421743286,-1.104473637393269,-0.37715869418582776,0.3527784248271926,0.4788907476913032,-0.07639799897107757,-1.2944302943980426,-0.2837179497253496,-0.1560506662273414,0.06740401652724455,0.0702867939232715,-0.32113177963319683,-0.1829557414985393,-1.3731234585637262,-0.527394783164536,0.2939295285195602,0.4504711813803758,-0.056638982254825096,1.0808472154578215,0.17878712526819726,0.5871063629107555,0.5855453952278652,-1.10405940648038,0.4611733550774432,0.5552489098565393,0.6139991935849255,-0.15250296374814168,-0.9832749356496379,0
-0.431683112823168,-0.6424347093916764,-0.49581635748815894,-0.7439445220360875,-0.5077028205687629,-0.6719108782019152,-0.23954711156468628,-0.8525851556617666,-0.757802155155834,-0.49016803229145506,-0.10794398549743858,0.08763089920687124,0.09999164998628164,-0.45643661924975676,-0.1829557414985393,-0.8397131541571304,-0.527394783164536,-1.0115756500997841,-0.9961123306580133,-0.09389290782847991,-0.7884309017941377,0.3686790409257234,0.44131718545678805,-0.07120487595787961,-0.7418843205360848,-0.3044639625753994,-0.7521185749691847,-0.7096845646151839,-0.15719156619347288,-0.6409421550988422,0
-0.431683112823168,1.2811164530438255,0.38132525742881196,-0.5380849294331224,0.5862354861388017,0.9146290024697288,-0.12356611186416908,0.4857026873871603,-0.7971434859208888,0.5420823805390722,0.8933462296947242,-0.14861909049117447,-0.13231555768597605,-0.056620925786693165,-0.1829557414985393,-0.5351404573737205,-0.527394783164536,0.9466821178292324,0.4504711813803758,1.1025892929850611,1.0808472154578215,0.24308914961783562,0.09439844890306089,0.1827773085626244,-0.535085460966747,0.8439920139038641,1.0455117166661858,1.4195751971233954,0.8508579595527386,-0.7390410127569761,0
-0.431683112823168,0.5632899251336472,0.22368125846756778,0.305362267435208,0.09326539572380309,0.9976432459954748,-0.8342719044734581,0.5223184011112011,0.5238662113227465,0.5420823805390722,1.7380100425104592,0.45414201336171384,0.4457866410787565,1.7606459092554634,-0.1829557414985393,0.7127553295369289,-0.527394783164536,0.9466821178292324,0.7719341840555733,1.6016066551581332,1.3145069801143163,-1.1142863956378202,0.6299505293462064,0.7058527457902092,0.31221118879834847,1.0354013433170755,1.2089326522694013,1.600401703129402,1.6432317728137142,0.4912135922672131,0
-0.17018912233600836,1.028416934366723,0.6289185008574506,0.8733024789578693,0.2086048890498772,0.2299764125028611,0.8957780077259433,0.6631734439955717,1.1243242714649697,0.7485324631051776,0.5521244245175065,0.48893225157067227,0.47625316011774116,0.6122259829969525,-0.1829557414985393,1.099696851646268,2.582415834805659,0.2939295285195602,0.37010543071157637,0.8131338381135149,0.8471874508013265,-0.3366337886593772,0.8334603199146021,1.1074584425949432,0.8758321290472724,0.4611733550774432,0.5552489098565393,0.14098653466218697,0.5507874030515407,0.618784268107127,0
1.5899521094262175,-1.5597917351484187,1.5646668173642098,1.7934878376710213,-0.023172568967281683,-0.6874023870676474,-0.5198345275076082,-0.016361423315444414,0.7650456552668267,-0.07726786715924414,-2.229112977681059,0.492168552799414,0.6590522743516491,5.376581824513987,-0.1829557414985393,1.099696851646268,3.204377958399698,-0.03244676613527587,0.289739680042777,-3.041858471385728,-1.2557504311071275,2.007375942711049,-0.8231807822561973,-0.2676487623833505,1.807128759794303,-0.11305463316218896,0.3918279742533238,0.879149067392172,-2.1404704005685775,2.4994181150652723,0
-0.431683112823168,0.5425274573023097,0.4530020563046509,0.12998587422853297,1.0209915646669239,1.0668333370583567,1.0066042963286632,1.0489029447281024,0.32832484686041674,0.7485324631051776,1.749197642680204,0.49055040218504403,0.48006147499761553,0.028040742312640903,-0.1829557414985393,0.4532830922006869,-0.527394783164536,0.9466821178292324,1.0130314360619714,2.5163860596449217,0.3798679214883367,-1.1554798799868076,0.8406010143205113,1.1155951716184838,0.13603465249773103,0.26976402566423197,0.7186698454597548,0.10007766206749882,1.9057935097522622,-0.3578658174728338,0
-1.055999263864449,2.5812765075855366,-3.6143672605489314,1.0763847475767911,0.23698620802819576,0.6101094072947781,-0.21312921718845854,1.3834474162157675,1.122309790293547,1.5743327933695994,-1.3598364444918856,0.6038209451909542,0.5752693469944422,2.114709778954224,-0.1829557414985393,1.099696851646268,-0.527394783164536,1.5994347071389046,2.0577861947563636,-2.1549680553808748,0.6135276861448316,0.5565615183223236,0.23542716341975645,0.31935811717204965,1.0659741157742046,1.801038660969919,1.3723535878726167,1.4757072549038268,-1.4840660582222067,0.7451309182726706,0
-0.431683112823168,1.1903303748349578,1.4049675696896802,1.777779991261269,0.33576910354047373,0.7704806684637735,0.8049262246272038,1.074248055879428,1.923562841685065,1.1614326282373886,0.5129678239233997,0.498641155256894,0.44273998917485835,-1.3940477277520136,-0.1829557414985393,1.099696851646268,-0.527394783164536,0.6203058231743963,0.7719341840555733,0.73035877143835,1.0808472154578215,-1.0258711121570676,0.9971012333833418,1.091766179478116,1.7793262756516868,0.8439920139038641,0.7186698454597548,-0.023944545945137362,0.48045836637157247,1.433713361532246,0
1.1550102548742582,-0.21982700688599596,-0.36097277393992866,-0.3606597558810752,-0.42514847259837873,-0.015572149146952156,0.6071141862490974,0.20558697954333996,-0.1918226493462073,0.1291822154068613,-0.8273066764120314,0.4177336245383854,0.41608178501574633,0.4982847545080166,-0.1829557414985393,-0.272636619090108,0.7165294640235419,0.2939295285195602,0.37010543071157637,-0.7444644534126081,0.8471874508013265,0.5143633148428733,1.047086094224702,1.1632531558992192,-0.3568505273599805,0.4611733550774432,0.5552489098565393,0.015558733477040716,-0.8042187036491808,-0.30407668922689984,0
-0.431683112823168,0.8353697358621281,0.7437555227122901,1.3841752068798352,0.29662177109332116,1.2885917386398058,-0.5456080829966123,-0.2792138667308136,0.4089626144807719,-0.2837179497253496,-0.06878738490333167,-0.24408997673901295,-0.18715529195614913,0.14915949196075795,-0.1829557414985393,1.099696851646268,-0.527394783164536,0.2939295285195602,0.289739680042777,0.03618709748947497,-0.08745160782465305,0.5093397191905583,-1.2022326436365125,-0.8895273377539229,1.3554482926694884,0.4611733550774432,0.5552489098565393,0.551376962112299,-0.06341951728684857,2.8839661810965684,0
-0.431683112823168,0.05416199628674505,-0.16887124577000406,-0.5624042836505402,-0.32931305907456754,-0.3949945242661283,0.19731465397393125,0.22647882821471438,-0.4864580341798771,-0.2837179497253496,-1.8990787726735865,0.4824596491131923,0.5227146016521927,0.17318380722837812,2.424163574855646,-0.5711210010535084,0.7165294640235419,0.6203058231743963,0.37010543071157637,-1.473797521204021,0.3798679214883367,2.482608091420097,0.4663096158774681,0.6500580324859333,-0.559515541135608,-0.11305463316218896,0.5552489098565393,0.46967533114152266,-1.770070807387411,-0.4822268259888434,0
-0.431683112823168,-0.43215506033549705,-0.03428456831093449,-0.11800327263238054,-0.7209603495993693,-1.0814080644464203,-0.37034790567138354,-1.1305017215401805,0.037345087528238355,0.1291822154068613,0.15943965855946293,-0.46254030967898696,-0.5664634539915084,-0.16139383095130863,-0.1829557414985393,0.08637854534070082,-0.527394783164536,-0.685199355444948,-1.1970267073300118,0.2268819154120781,-1.4894101957636223,0.7333920852838308,0.40918406063019885,-0.38969969773645297,-0.11308630503644633,-0.11305463316218896,-1.0789604461756157,0.10570614603219976,0.15694479764371858,-0.28791955032521355,0
1.203390549597808,-0.32374872685980505,0.6510124245252719,0.9729201466712383,-0.9055035389210883,-0.9388681574070572,0.2501504427263896,-0.040497006385794634,1.2269859226131798,0.5420823805390722,0.34851010142815064,-0.2910163445557481,-0.267891567409458,-0.8139965029583973,-0.1829557414985393,1.099696851646268,-0.527394783164536,-0.35882306079011195,-0.43355207597641754,0.5449467385418454,-0.7884309017941377,0.05018307656891827,-0.0954250107206768,0.17405938460883227,0.9708125380094845,0.26976402566423197,-0.26185576815953815,-0.6829966281614939,0.32573448567564234,0.8560276443706079,0
1.840447846578707,-0.8862644381714833,-0.17455529299268532,0.3398114812372829,0.8321986331864545,0.5710079931069377,0.7733536191531758,1.3567278413360622,0.7496944202501651,-0.49016803229145506,-0.23660138744950415,-1.936675519370211,-1.9953431969198883,0.0393097459037965,-0.1829557414985393,0.7637235809290838,1.338491587617581,0.9466821178292324,1.093397186730771,-0.06075543811931734,-0.7884309017941377,-0.3044827764845569,-1.339095953083095,-0.9830997215246353,0.34681762717399955,-1.6443292684678743,0.3918279742533238,0.13605473600907733,-0.1947003857561226,0.08301463015003178,0
3.3817659068024937,0.8790226256033031,0.9798843319121322,1.028545129780221,1.036061995339824,1.2349382201292207,-0.6950947048328341,0.6658673929031959,1.0327965159344707,0.1291822154068613,-0.14598182607457102,1.1361924973187407,1.1442315900474804,0.2703987530752515,-0.1829557414985393,1.099696851646268,0.094567340429503,0.6203058231743963,1.2541286880683697,-0.04895493130777292,-0.08745160782465305,-0.14875131126277596,-1.0641792184556131,-0.8500060824967282,1.0208593540036377,0.26976402566423197,0.5552489098565393,1.0383722174641754,-0.1337485539668168,1.467142862727823,0
-0.431683112823168,1.227380640706397,0.8607762463249956,0.8376855266625036,-0.030190856602550564,0.48852064807024753,0.6200009639936009,0.9198133113586636,0.9045040518666554,0.5420823805390722,-0.2354826274325297,0.45171478744015886,0.43131504453523867,0.0285735920316187,-0.1829557414985393,1.099696851646268,-0.527394783164536,0.9466821178292324,1.093397186730771,-0.25086709146111735,1.3145069801143163,0.8218073687645833,0.6359011080177976,0.8621941820282312,0.8355034207594464,0.4611733550774432,0.8820907810629702,0.5751681543756865,-0.21814339798277868,0.811092301835952,0
-0.36028461576530874,0.07139444683833007,0.5764133188852297,0.882381294334279,2.1386439296661806,1.1169268243303856,-0.042379412073806445,1.0765571549431059,1.1551852174343822,0.1291822154068613,-0.22765130731370833,-0.5038031503454253,-0.5093387307934117,0.4955212611761114,-0.1829557414985393,1.099696851646268,-0.527394783164536,1.2730584124840685,1.1737629373995704,-0.12102721273525792,0.6135276861448316,0.20591454179070035,0.16640045082930613,0.3728280507553144,0.869510936387981,-0.3044639625753994,0.8820907810629702,1.0968998949125346,-0.2134547955374475,0.8669894742988569,0
-0.431683112823168,-0.2681932154739405,-0.21302697984450225,-0.5086029139596516,-0.09705346656688403,-0.10437880961488648,-0.8677775266091626,-0.7832022266531505,-0.5577969806338425,-0.6966181148575605,-1.9785107338787746,0.17339288176848977,0.2157644223344224,-0.7631914680010385,-0.1829557414985393,-0.5000561312144854,-0.527394783164536,-0.685199355444948,-0.9961123306580133,-1.4039206829042654,-0.32111137248114796,0.915246247897653,-0.766055227008928,-0.6332203735124065,-0.5112638948345472,-0.3044639625753994,-0.26185576815953815,-0.5834195188011951,-1.9482377003099975,-0.05732671355914393,0
-0.431683112823168,0.049866313287158015,0.6626374250597945,1.0122925332307422,-1.546966081959077,-1.8642960246853821,0.18893824844000726,0.09337576075840583,1.2672930595547798,1.1614326282373886,-1.3273924039996254,-0.40752318879040184,-0.5451368906642182,-0.8749055973319403,-0.1829557414985393,1.099696851646268,-0.527394783164536,-0.35882306079011195,-0.3531863253076181,-2.0406334937446027,0.14620815683184182,1.2618743479074241,0.6936217211322259,0.36062295722000415,1.00306644619962,1.4182200021434963,0.06498610304689281,1.1270162564522153,-1.3012105628542896,0.9040910525175434,0
-0.431683112823168,1.535804713850366,0.8811681671521276,0.9126610743745951,-0.22711048800062927,0.3003138943544107,0.6676820416482591,0.975836452927428,0.9839906263663616,0.9549825456712832,-0.6001983929662114,0.45333293805452884,0.43283837048718776,-0.2412704849445218,-0.1829557414985393,1.099696851646268,-0.527394783164536,0.9466821178292324,0.9326656853931722,-0.7030254643767195,1.0808472154578215,0.7725761313718921,0.7793100540031291,0.9958690159863924,0.9108206204564487,1.0354013433170755,1.0455117166661858,0.49570324993159937,-0.5791657862732823,0.7824501010556901,0
-0.431683112823168,0.7154286980356922,0.9237824646916613,1.2279451632774423,0.08075972172214763,0.6424547349354468,0.6129132362341242,0.7645538886008721,1.3538486859853307,0.9549825456712832,0.7859452680651736,0.491359477492229,0.42141342584756974,-0.9328857904785516,-0.1829557414985393,1.099696851646268,-0.527394783164536,0.6203058231743963,0.7719341840555733,1.0397104296549422,1.0808472154578215,-1.2107394321622789,1.1470558159074236,1.1190823412000006,1.2269836262083407,1.0354013433170755,0.7186698454597548,0.26755714420932974,0.7430201033101206,1.1673925753598382,0
-0.03875098002494923,2.0764044868956324,1.2212154894174787,0.7659352498604527,-0.2536775895661483,0.18967214452750414,0.9054430910343202,0.3179081554265442,0.6126426366528366,1.367882710803494,0.03190101662437183,0.2979904790749935,0.3673353545533712,1.0354114490573174,-0.1829557414985393,1.099696851646268,0.094567340429503,0.2939295285195602,-0.03172332263242057,0.0006140580604878384,0.8471874508013265,-0.14573715387138697,0.6067432725270047,0.9360059381703468,0.7732682071518195,1.4182200021434963,0.5552489098565393,0.29519232823579716,0.020975326729113328,0.38330892892884727,0
-0.431683112823168,-0.24886264197579816,-0.028118822171077442,-0.4909834029894544,0.16580426948379942,0.7104801030225204,-0.3742139389947337,0.29536695028111387,-0.43142972153625736,-0.2837179497253496,0.48164254344811414,0.25591856310136835,0.3185889240909961,0.04292627138005231,-0.1829557414985393,-0.4654528745299429,0.7165294640235419,0.6203058231743963,0.289739680042777,0.4545905323162406,-0.08745160782465305,0.43800466092767676,-0.11446686246976699,0.07176907688432653,-0.48776896539628156,-0.3044639625753994,0.5552489098565393,1.3265677080259124,0.4429495468089228,-0.48470207790812486,0
-0.431683112823168,0.10375128128429459,0.06761080930243386,-0.23227429476156006,-0.19124365827251227,-0.2605626143708576,0.21728915947791153,0.49026590696538164,-0.10821911777903592,0.3356322979729668,-0.25450154772109596,0.36352557895698534,0.3574337358657023,-0.912141277472312,-0.1829557414985393,-0.08268794580447682,-0.527394783164536,0.2939295285195602,0.2093739293739776,-0.3222189931123162,0.6135276861448316,-0.2823789556143688,0.40680382916156294,0.6634255158817491,-0.22787912110122724,0.07835469625102229,0.2284070386501083,0.4416429142619537,-0.246275012654766,-0.5271621685234992,0
-0.431683112823168,1.3040168186643097,1.0414454535272688,1.2056093466914848,0.23114094863791526,0.39597370161750106,0.3242494147572783,0.8843521471664632,1.3935945361883284,1.1614326282373886,0.30264094073219683,0.3489622234276536,0.42522174072744245,-0.5535286906603247,-0.1829557414985393,1.099696851646268,-0.527394783164536,0.6203058231743963,0.289739680042777,0.4041639479762107,1.5481667447708112,-0.8078470608465732,0.3800262251394059,0.6355281592296118,1.207200525823824,0.8439920139038641,0.7186698454597548,0.755915213811073,0.28822566611299266,0.7816884850805264,0
-0.9653087486621684,-0.9045608657623175,-0.3202210455468106,-0.6533213315567554,0.09108336436977785,-0.02248769181581233,0.4962878976463805,-0.2884502629855264,-0.6428383289149684,-0.49016803229145506,0.06322629709965737,-0.3630240468952217,-0.31206802001598594,0.10231243163438804,-0.1829557414985393,-0.7056344613646831,0.094567340429503,-0.03244676613527587,-0.19245482397001937,0.10431444204682158,-0.08745160782465305,-0.12363333300119884,-0.01449714078704545,-0.1688456242403629,-0.650847530124949,-0.4958732919886099,0.06498610304689281,-0.4803284265096233,0.04441833895576941,-0.6117287423372074,0
-0.431683112823168,-0.457660678145546,-0.40352284495717217,-0.8531205125516832,0.6837658260674474,0.9444472972253861,-1.2969072255010827,-0.5119380652200956,-0.9224287516327208,-0.903068197423666,-0.5375478320156403,0.07306754367753952,0.15330805830450397,-0.6375771680630966,-0.1829557414985393,-1.0012410590479885,-0.527394783164536,-0.03244676613527587,-0.3531863253076181,-0.21474519125019798,-0.32111137248114796,0.1034331904834637,-1.2784000506328719,-1.0377320449684055,-0.8515585850805795,-0.4958732919886099,0.06498610304689281,0.01525316974388677,-0.49945954470265164,-0.47881315438587746,0
3.1785085692185877,1.2105757697126418,0.7140828694142276,1.1564441879025305,-0.048979190357024215,0.24467064076015355,0.05362708212273335,1.5295803998171162,1.4530234393807164,1.1614326282373886,-0.9179262377869645,0.5301950922371125,0.5706993691385933,1.5679256263053105,-0.1829557414985393,1.099696851646268,-0.527394783164536,1.9258110017937407,1.5755916907435672,-0.8383196471230311,1.5481667447708112,1.2729262583425194,0.23304693195111917,0.40363138205871574,1.1448246399695436,1.0354013433170755,1.6991954590790477,2.3707278744112013,-0.8698591378838177,0.8384288752302194,0
0.5658524546569229,0.19659570759713024,0.7148214744205647,1.660619989934402,-0.3911107716590574,-0.44110507493338597,-0.07266333977338438,0.33781039021348447,1.892012461319835,0.7485324631051776,-0.5230039517949719,0.45171478744015886,0.48843976773333536,0.3685647943185267,-0.1829557414985393,1.099696851646268,0.094567340429503,-0.35882306079011195,-0.43355207597641754,-0.7153748319701961,0.6135276861448316,0.8619961339831076,0.2788663877223664,0.2833240314963717,1.6407891566204817,0.26976402566423197,0.06498610304689281,0.16889061477383036,-0.5322797618199702,1.4260292003542554,0
-0.431683112823168,0.12722838212231538,-0.08521620048704673,0.45629969478229515,-0.12213937145017197,0.14265338725411178,-0.4347817943938925,-0.10245783126116004,0.38115884445365567,0.1291822154068613,0.4044481022768748,0.6628834426154661,0.6773321857750396,0.10174650033640487,-0.1829557414985393,0.8208837379579845,-0.527394783164536,0.2939295285195602,0.12900817870517822,0.40584483412087835,0.3798679214883367,-0.1065531077833257,-0.09423489498635883,0.10838435749025727,0.3856282474666876,0.6525826844906545,0.3918279742533238,0.04631066758168224,0.3866863174649482,0.9688692112622673,0
-0.431683112823168,0.40797910853514846,0.3270859593547558,-0.23390854518074247,0.3644486500387046,1.1070682762851534,-0.28529517255767073,0.14313134772575797,-0.3536581898489477,-0.07726786715924414,0.6807818264695722,0.495404854028154,0.6194457996009701,-0.2682378792586474,-0.1829557414985393,-0.09096657857533089,-0.527394783164536,0.6203058231743963,0.289739680042777,0.5746195245650603,0.14620815683184182,0.4028394913614697,-1.4950011142787665,-1.215577693625784,-0.23350014962376556,0.26976402566423197,0.7186698454597548,1.2465222324888323,0.6304936446221714,-0.014295410962396757,0
-0.431683112823168,0.8895530151786798,0.40797926417923563,0.15857279149286016,0.18921015933824822,0.41821436415554997,0.4376530589088954,-0.3062633129053302,0.10774001290738545,0.1291822154068613,0.026307216539499415,0.3724254073360203,0.43055338155926415,0.07297261551159805,-0.1829557414985393,0.48178626238149935,-0.527394783164536,-0.03244676613527587,-0.27282057463881876,0.051177857596000895,0.8471874508013265,-0.42103019561827776,0.20983967513191606,-0.42805856313314344,0.15538774340099887,0.4611733550774432,0.2284070386501083,0.30467091523824147,0.01628672428378211,0.41555520530586565,0
-0.431683112823168,0.4206672833209655,0.22291054020008572,0.039377270534831046,-0.24365217443843037,-0.08521287707547326,0.5858510029706699,1.0384020418432802,0.02454484520787301,0.9549825456712832,0.26012806008716644,0.3651437295713553,0.3604803877696004,-1.1790080123379774,-0.1829557414985393,0.3192255884389352,-0.527394783164536,0.6203058231743963,0.7719341840555733,0.3608382500024298,1.0808472154578215,-0.161812659958796,0.5805607263720053,0.8575446225862088,0.04501224902091187,0.8439920139038641,0.7186698454597548,0.8327033799527297,0.24602824410501167,-0.3757229920333675,0
-0.431683112823168,-0.05566628781149533,0.25537704721777127,-0.17351209188488814,-1.0986704740269373,-1.1918868917142114,-0.23052636714353583,-0.3101118113447937,-0.13392468349868242,0.3356322979729668,-0.48384735120086503,0.11999391149427467,0.03753528595636324,-1.3161264313750052,-0.1829557414985393,0.004251431920489659,-0.527394783164536,-0.685199355444948,-0.5942835773140164,-0.7795572396574043,-0.7884309017941377,0.5887125304971439,0.6858859688591578,-0.07178607088813242,-0.1688489967497451,0.26976402566423197,-0.5886976393659692,-0.4313037811623597,-0.46663932758533316,-0.35908984314720405,0
-0.431683112823168,-0.744586448870285,-0.2659496342116094,-0.7416313230493777,-1.2715330854854252,-1.9239256813218397,-0.16222644509767387,-1.2034032776934496,-0.6990703752186957,-0.49016803229145506,-1.0767901601973413,0.035850079547026126,-0.07747582341580465,-1.0527332623048944,-0.1829557414985393,-0.8362915180891691,-0.527394783164536,-1.3379519447546202,-1.156843831995612,-1.5049796743775496,-1.0220906664506326,1.1784826600789866,0.042628414460223814,0.004931659905245919,-0.7395610970686218,-0.3044639625753994,-1.0789604461756157,-1.3453060197732745,-1.1042892601503786,-0.6375556840664183,0
